movie_title,production_date,genres,runtime_minutes,director_name,director_professions,director_birthYear,director_deathYear,movie_averageRating,movie_numerOfVotes,approval_Index,Production budget $,Domestic gross $,Worldwide gross $
Jem and the Holograms,22/10/15,"Adventure,Drama,Family",118,Jon M. Chu,"producer,writer,director",1979,alive,4.1,8032,2.5804342594717644,5000000,2184640,2368937
Paterson,25/11/16,"Comedy,Drama,Romance",118,Jim Jarmusch,"director,writer,actor",1953,alive,7.3,83471,5.954704762,5000000,2141423,10727536
Zero Effect,30/1/98,"Comedy,Crime,Drama",116,Jake Kasdan,"producer,director,actor",1974,alive,6.9,14693,4.739311434571396,5000000,2080693,2080693
A Midnight Clear,24/4/92,"Drama,War",108,Keith Gordon,"director,actor,producer",1961,alive,7.1,9242,4.638320332980915,5000000,1526697,1526697
The Machinist,22/10/04,"Drama,Thriller",101,Brad Anderson,"director,producer,writer",1964,alive,7.7,395255,7.169182931978852,5000000,1082044,8655397
Light Sleeper,21/9/92,"Crime,Drama",103,Paul Schrader,"writer,director,soundtrack",1946,alive,6.8,8216,4.377890755532023,5000000,1050861,1050861
American Teen,25/7/08,Documentary,95,Nanette Burstein,"director,producer,writer",1970,alive,6.4,4193,3.795867271910629,5000000,942441,989319
Atlas Shrugged: Who Is John Galt?,12/9/14,"Drama,Mystery,Sci-Fi",99,James Manera,"director,producer,writer",\N,alive,4.3,3619,2.4605159556627605,5000000,851690,851690
Party Monster,29/8/03,"Biography,Crime,Drama",98,-,-,-,-,6.2,16553,4.299510970006715,5000000,742898,894030
The Oh in Ohio,14/7/06,"Comedy,Drama,Romance",88,Billy Kent,"director,writer,assistant_director",\N,alive,5.5,6361,3.412186061939097,5000000,418689,648183
Bottle Rocket,21/2/96,"Comedy,Crime,Drama",91,Wes Anderson,"writer,director,producer",1969,alive,6.9,78543,5.590302927372679,5000000,407488,407576
Ain't Them Bodies Saints,16/8/13,"Crime,Drama,Romance",96,David Lowery,"editor,producer,director",1980,alive,6.4,22171,4.5800571043408915,5000000,391611,1075009
Skins,27/9/02,"Crime,Drama",84,Chris Eyre,"director,producer,miscellaneous",1969,alive,7,1498,3.633980277053812,5000000,249204,249204
"Gandhi, My Father",3/8/07,"Biography,Drama,History",136,Feroz Abbas Khan,"director,writer",\N,alive,7.3,1680,3.8569573408468925,5000000,240425,2015004
Standard Operating Procedure,25/4/08,"Crime,Documentary,War",116,Errol Morris,"director,producer,writer",1948,alive,7.4,4029,4.387846958268363,5000000,228830,332120
No Looking Back,27/3/98,"Drama,Romance",96,Edward Burns,"actor,writer,producer",1968,alive,5.9,2082,3.185112875910173,5000000,143273,143273
Cop Car,7/8/15,"Crime,Thriller",88,Jon Watts,"director,producer,writer",1981,alive,6.3,34112,4.706149354893973,5000000,134552,143658
Decoys,27/2/04,"Horror,Sci-Fi",95,Matthew Hastings,"producer,director,music_department",1967,alive,4.6,5088,2.7566812149337485,5000000,84733,96760
Redacted,16/11/07,"Crime,Thriller,War",90,Brian De Palma,"director,writer,producer",1940,alive,6.1,10948,4.042495739861126,5000000,65388,861325
Rudderless,17/10/14,"Comedy,Drama,Music",105,William H. Macy,"actor,writer,soundtrack",1950,alive,7.4,18968,5.2313368938822595,5000000,56001,584499
Grace,14/8/09,"Drama,Horror,Thriller",85,Paul Solet,"writer,producer,director",\N,alive,5.2,8078,3.310299493598354,5000000,8297,8297
Area 51,15/5/15,"Horror,Mystery,Sci-Fi",91,Oren Peli,"producer,writer,director",\N,alive,4.2,14591,2.831060360801278,5000000,7556,7556
Revenge of the Green Dragons,24/10/14,"Action,Crime,Drama",94,-,-,-,-,5.3,4144,3.1162106716615385,5000000,2500,213164
Every Day,23/2/18,"Drama,Fantasy,Romance",97,Michael Sucsy,"director,writer,miscellaneous",1973,alive,6.4,22253,4.581795455454837,4900000,6112914,12826031
Mommy,13/11/14,Drama,139,Xavier Dolan,"actor,director,writer",1989,alive,8,58231,6.326400776915774,4900000,3498695,17536004
Sling Blade,20/11/96,Drama,135,Billy Bob Thornton,"actor,writer,soundtrack",1955,alive,8,95165,6.615518164564075,4833610,24475416,34175000
Only God Forgives,19/7/13,"Action,Crime,Drama",90,Nicolas Winding Refn,"writer,director,producer",1970,alive,5.7,114077,4.751672956721938,4800000,775849,4494560
Take Shelter,30/9/11,"Drama,Horror,Sci-Fi",121,Jeff Nichols,"writer,director,producer",1978,alive,7.3,102296,6.063935125860529,4750000,1728953,4972016
The Texas Chainsaw Massacre 2,22/8/86,"Comedy,Horror",101,Tobe Hooper,"director,writer,producer",1943,2017,5.6,34498,4.173232323744683,4700000,8025872,8025872
Lady in White,22/4/88,"Fantasy,Horror,Mystery",113,Frank LaLoggia,"actor,director,writer",1954,alive,6.5,7490,4.134688490959134,4700000,1705139,1705139
Driving Lessons,13/10/06,"Comedy,Drama",98,Jeremy Brock,"writer,director,producer",1959,alive,6.6,10890,4.382074082103125,4700000,239962,239962
The Assassination of Richard Nixon,29/12/04,"Biography,Crime,Drama",95,Niels Mueller,"writer,producer,director",1961,alive,6.9,25848,5.026073913000287,4600000,708776,4880143
Police Academy,23/3/84,Comedy,96,Hugh Wilson,"writer,producer,director",1943,2018,6.7,129155,5.669622659019006,4500000,81198894,81198894
Four Weddings and a Funeral,9/3/94,"Comedy,Drama,Romance",117,Mike Newell,"director,producer,writer",1942,alive,7.1,156131,6.115064749283948,4500000,52700832,242895809
The Blue Lagoon,20/6/80,"Adventure,Drama,Romance",104,Randal Kleiser,"director,actor,writer",1946,alive,5.8,72178,4.642015186287472,4500000,47923795,47923795
Barbarian,8/9/22,"Horror,Mystery,Thriller",102,Zach Cregger,"producer,actor,writer",1981,alive,7,127282,5.921865580436822,4500000,40842944,45352337
Fast Times at Ridgemont High,13/8/82,"Comedy,Drama",90,Amy Heckerling,"writer,director,producer",\N,alive,7.1,107749,5.921317551103983,4500000,27092880,27093116
Secrets & Lies,24/5/96,"Comedy,Drama",136,Mike Leigh,"director,writer,miscellaneous",1943,alive,8,44239,6.164646745897427,4500000,13417292,16090874
25th Hour,19/12/02,Drama,135,Spike Lee,"director,producer,writer",1957,alive,7.6,180489,6.636052298105975,4500000,13084595,25344490
After Hours,13/9/85,"Comedy,Crime,Drama",97,Martin Scorsese,"producer,director,actor",1942,alive,7.6,71536,6.118557104483795,4500000,10609321,10609321
Moby Dick,27/6/56,"Adventure,Drama",116,John Huston,"actor,director,writer",1906,1987,7.3,20516,5.200997959603264,4500000,10400000,10411840
The Lobster,15/10/15,"Drama,Romance,Sci-Fi",119,Yorgos Lanthimos,"director,writer,producer",1973,alive,7.1,262470,6.386412200929606,4500000,9196278,18019834
Bound,4/10/96,"Crime,Thriller",109,-,-,-,-,7.3,56825,5.748178202027333,4500000,3802260,7011317
Requiem for a Dream,6/10/00,Drama,102,Darren Aronofsky,"producer,writer,director",1969,alive,8.3,848849,8.204861200865546,4500000,3635482,7389233
State Fair,9/3/62,"Musical,Romance",118,José Ferrer,"actor,soundtrack,director",1912,1992,5.9,1267,2.969508800119419,4500000,3500000,3500000
Salvador,23/4/86,"Drama,History,Thriller",122,Oliver Stone,"director,producer,writer",1946,alive,7.4,21918,5.310040619,4500000,1500000,1500000
Donnie Darko,26/10/01,"Drama,Mystery,Sci-Fi",113,Richard Kelly,"writer,producer,director",1975,alive,8,808230,7.874673224570392,4500000,1480006,7510154
Blackthorn,7/10/11,"Action,Adventure,Western",102,Mateo Gil,"writer,director,assistant_director",1972,alive,6.5,9968,4.271374288606936,4500000,200558,1217307
Maggie,8/5/15,"Drama,Horror,Sci-Fi",95,Henry Hobson,"miscellaneous,director,art_department",\N,alive,5.6,45047,4.283161480881361,4500000,187112,1027760
The Sweeney,12/9/12,"Action,Crime,Drama",112,Nick Love,"writer,producer,director",1969,alive,6.1,19945,4.3117005710732235,4500000,26345,8000366
Falcon Rising,4/9/14,"Action,Adventure,Crime",103,Ernie Barbarash,"director,producer,writer",\N,alive,5.7,8908,3.682290827,4500000,11774,11774
One Flew Over the Cuckoo's Nest,19/11/75,Drama,133,Milos Forman,"director,writer,actor",1932,2018,8.7,1013418,8.720057465,4400000,108981275,163274115
Silent Movie,25/6/76,Comedy,87,Mel Brooks,"actor,writer,soundtrack",1926,alive,6.7,17649,4.6884811859839965,4400000,36145695,36145695
Paa,4/12/09,"Comedy,Drama",133,R. Balki,"writer,director,producer",1964,alive,7.1,12254,4.785681550126303,4300000,199228,9791282
Night of the Living Dead,19/10/90,Horror,92,Tom Savini,"actor,make_up_department,special_effects",1946,alive,6.8,43364,5.2101806216742785,4200000,5835247,5835247
Animal Kingdom,13/8/10,"Crime,Drama",113,David Michôd,"writer,producer,actor",\N,alive,7.3,58477,5.763569903220908,4200000,1044039,8078683
Peter Pan,5/2/53,"Adventure,Animation,Family",77,-,-,-,-,7.3,142977,6.243762700062684,4000000,87400000,87400000
The Crying Game,25/11/92,"Crime,Drama,Romance",112,Neil Jordan,"writer,producer,director",1950,alive,7.2,56713,5.666585029970871,4000000,62546695,62546695
Lost in Translation,12/9/03,"Comedy,Drama",102,Sofia Coppola,"director,actress,writer",1971,alive,7.7,460221,7.255394755110991,4000000,44585453,117085297
Annie Hall,20/4/77,"Comedy,Romance",93,Woody Allen,"writer,director,actor",1935,alive,8,267837,7.224582449587552,4000000,38251425,38252270
The Boy Next Door,22/1/15,Thriller,91,Rob Cohen,"producer,director,actor",1949,alive,4.7,43188,3.5590360393618385,4000000,36006065,53401938
The Greatest Show on Earth,10/1/52,"Drama,Family,Romance",152,Cecil B. DeMille,"producer,director,editor",1881,1959,6.6,14975,4.536754361831026,4000000,36000000,36000000
Leaving Las Vegas,27/10/95,"Drama,Romance",111,Mike Figgis,"director,writer,composer",1948,alive,7.5,127042,6.353230858946128,4000000,31983777,49800000
Monster's Ball,26/12/01,"Drama,Romance",111,Marc Forster,"producer,director,writer",1969,alive,7.1,90773,5.831758838,4000000,31273922,43766463
Boyhood,5/6/14,Drama,165,Richard Linklater,"producer,director,writer",1960,alive,7.9,357162,7.299915441,4000000,25379975,57273049
Exodus,15/12/60,"Action,Drama,War",208,Otto Preminger,"director,producer,actor",1905,1986,6.7,10223,4.419309519578083,4000000,21750000,21750000
Father Stu,13/4/22,"Biography,Drama",124,Rosalind Ross,"writer,director,actress",\N,alive,6.5,21983,4.6496077897486625,4000000,21096678,21806425
The Kids Are All Right,9/7/10,"Comedy,Drama,Romance",106,Lisa Cholodenko,"director,producer,writer",1964,alive,7,131584,5.938985205931454,4000000,20811365,36275469
Life of Brian,17/8/79,Comedy,94,Terry Jones,"writer,actor,producer",1942,2020,8,403649,7.4660071252234275,4000000,20182359,20522496
A Haunted House 2,18/4/14,"Comedy,Fantasy,Horror",86,Michael Tiddes,"director,producer,miscellaneous",\N,alive,4.6,22201,3.2552968193714333,4000000,17329487,21206861
Late Night,7/6/19,"Comedy,Drama",102,Nisha Ganatra,"director,producer,writer",\N,alive,6.5,38708,4.920183863459728,4000000,15500045,22373378
The Last Exorcism Part II,1/3/13,"Horror,Thriller",88,Ed Gass-Donnelly,"director,editor,writer",1977,alive,4,16542,2.7269044193488323,4000000,15179303,25448707
The Front Page,17/12/74,"Comedy,Drama,Romance",105,Billy Wilder,"writer,director,producer",1906,2002,7.3,14075,4.998616724458399,4000000,15000000,15000000
Trapeze,30/5/56,"Drama,Romance",105,Carol Reed,"director,producer,assistant_director",1906,1976,6.8,4868,4.116028006202197,4000000,14400000,14400000
The Return of the Living Dead,16/8/85,"Comedy,Horror,Sci-Fi",91,Dan O'Bannon,"writer,miscellaneous,actor",1946,2009,7.3,63246,5.805677527448468,4000000,14237880,14238634
They Live,4/11/88,"Action,Horror,Sci-Fi",94,John Carpenter,"soundtrack,writer,composer",1948,alive,7.2,133207,6.118931063679957,4000000,13000000,13001044
Saving Grace,4/8/00,"Comedy,Crime",93,Nigel Cole,"director,actor,assistant_director",1959,alive,6.9,18759,4.8633360113709925,4000000,12178602,27786849
The Great Escape,8/8/63,"Adventure,Drama,History",172,John Sturges,"director,producer,editor",1910,1992,8.2,247090,7.359849827120694,4000000,11744471,11972799
The Lighthouse,18/10/19,"Drama,Fantasy,Mystery",109,Robert Eggers,"production_designer,director,writer",1983,alive,7.4,222585,6.572089432846574,4000000,10867104,18262307
Scoop,28/7/06,"Comedy,Crime,Fantasy",96,Woody Allen,"writer,director,actor",1935,alive,6.6,85384,5.382067886408008,4000000,10525717,40103262
The Wash,14/11/01,Comedy,96,DJ Pooh,"writer,miscellaneous,actor",\N,alive,4.7,7344,2.9463841924850227,4000000,10097096,10097096
3 Strikes,1/3/00,Comedy,82,DJ Pooh,"writer,miscellaneous,actor",\N,alive,4.6,3540,2.6339073877044066,4000000,9821335,9821335
The Visitor,11/4/08,Drama,105,J.-P. Valkeapää,"director,writer,art_department",1977,alive,6.3,610,2.8409575855752545,4000000,9427026,19174817
Traffik,20/4/18,"Action,Thriller",96,Deon Taylor,"director,producer,writer",\N,alive,5.9,20711,4.182370518640839,4000000,9186156,9561231
The Cooler,26/11/03,"Drama,Romance",101,Wayne Kramer,"writer,director,art_department",1965,alive,6.9,34588,5.173944235062554,4000000,8291572,11131455
The Misfits,1/2/61,"Drama,Romance,Western",125,John Huston,"actor,director,writer",1906,1987,7.2,21473,5.152097084509764,4000000,8200000,8200000
The Night Listener,4/8/06,"Crime,Drama,Horror",91,Patrick Stettner,"director,writer,editor",\N,alive,5.9,15602,4.059406775414026,4000000,7836393,10770993
The Jerky Boys,3/2/95,"Comedy,Crime",82,James Melkonian,"writer,editorial_department,director",1961,alive,4.7,2692,2.5993366065633285,4000000,7555256,7555256
The Rules of Attraction,11/10/02,"Comedy,Drama,Romance",110,Roger Avary,"producer,writer,director",1965,alive,6.6,52076,5.141962916564328,4000000,6525762,11799060
Topaz,19/12/69,"Drama,Thriller",143,Alfred Hitchcock,"director,producer,writer",1899,1980,6.2,18642,4.3537261358347905,4000000,6000000,6000000
Let's Go to Prison,17/11/06,"Comedy,Crime",84,Bob Odenkirk,"writer,actor,producer",1962,alive,5.9,25807,4.277862666000249,4000000,4630045,4630045
Four Rooms,25/12/95,Comedy,98,-,-,-,-,6.7,106590,5.574964052249349,4000000,4301000,4301000
Secretary,20/9/02,"Comedy,Drama,Romance",107,Steven Shainberg,"producer,director,writer",1963,alive,6.9,93266,5.677525081232152,4000000,4046737,9412015
The Real Cancun,25/4/03,Documentary,96,Rick de Oliveira,"producer,director",1968,alive,2.9,3904,1.6326708228439946,4000000,3816594,4188034
Talk Radio,1/12/88,"Drama,Thriller",110,Oliver Stone,"director,producer,writer",1946,alive,7.2,13953,4.923724918472641,4000000,3468572,3468572
Love Stinks,10/9/99,Comedy,94,Jeff Franklin,"producer,writer,music_department",1955,alive,5.7,5359,3.4691744919361223,4000000,2793776,2793776
You Kill Me,22/6/07,"Comedy,Crime,Romance",93,John Dahl,"director,art_department,writer",1956,alive,6.4,18652,4.4986739823759665,4000000,2426851,3858964
The Art of Getting By,17/6/11,"Drama,Romance",83,Gavin Wiesen,"director,writer,producer",\N,alive,6.5,59584,5.126467474898896,4000000,1430241,1989035
Thumbsucker,16/9/05,"Comedy,Drama",96,Mike Mills,"director,writer,producer",1966,alive,6.5,21558,4.6402714097043685,4000000,1328679,1919197
Red State,23/9/11,"Action,Crime,Horror",88,Kevin Smith,"producer,actor,writer",1970,alive,6.1,65289,4.8439174425701195,4000000,1065429,1983596
The Barbarians,1/3/87,"Action,Adventure,Fantasy",87,Ruggero Deodato,"director,assistant_director,writer",1939,2022,4.9,4411,2.893586323618132,4000000,800000,800000
Holy Motors,11/7/12,"Drama,Fantasy",115,Leos Carax,"director,writer,actor",1960,alive,7,47044,5.409249311015712,4000000,641054,4230426
The Signal,13/6/14,"Drama,Mystery,Sci-Fi",97,William Eubank,"cinematographer,director,writer",\N,alive,6,66756,4.772157132950181,4000000,600896,2665322
The Loss of Sexual Innocence,28/5/99,Drama,106,Mike Figgis,"director,writer,composer",1948,alive,5.4,3304,3.087493749947682,4000000,399793,399793
The Face of Love,25/10/13,"Drama,Mystery,Romance",92,Arie Posin,"director,writer,editor",\N,alive,6.2,5686,3.8120704970687758,4000000,385069,1158877
Psycho Beach Party,4/8/00,"Comedy,Horror,Mystery",95,Robert Lee King,"director,writer,producer",\N,alive,6.1,6248,3.7907613541260456,4000000,267972,267972
Desert Dancer,3/7/14,"Biography,Drama,Music",104,Richard Raymond,"producer,director,writer",\N,alive,6.2,1964,3.3271556022165405,4000000,155271,596335
Sweet Country,13/10/17,"Adventure,Crime,Drama",113,Warwick Thornton,"cinematographer,director,writer",1970,alive,6.9,8786,4.4782625492080665,4000000,85556,2291545
An Everlasting Piece,22/12/00,Comedy,103,Barry Levinson,"producer,writer,director",1942,alive,6.2,1701,3.2615740890911216,4000000,75078,75078
Sonny,27/12/02,"Crime,Drama",110,Nicolas Cage,"actor,producer,soundtrack",1964,alive,5.6,4380,3.3228826392357815,4000000,17639,17639
The Last Time I Committed Suicide,20/6/97,"Biography,Drama,Romance",92,Stephen Kay,"director,producer,actor",1963,alive,5.5,2337,3.0069898659022574,4000000,12836,12836
13 Sins,18/4/14,"Horror,Thriller",93,Daniel Stamm,"director,writer",1976,alive,6.3,37211,4.746455094331657,4000000,9134,47552
Another Happy Day,18/11/11,"Comedy,Drama",119,Sam Levinson,"producer,writer,director",1985,alive,6,4377,3.569345280555252,4000000,9120,978527
Gone with the Wind,15/12/39,"Drama,Romance,War",238,-,-,-,-,8.2,318573,7.513151771402253,3900000,198680470,390525192
A Man for All Seasons,12/12/66,"Biography,Drama,History",120,Fred Zinnemann,"director,assistant_director,producer",1907,1997,7.7,35216,5.799300287839579,3900000,28350000,28350000
Ben-Hur: A Tale of the Christ,30/12/25,"Adventure,Drama,Romance",143,-,-,-,-,7.8,7716,5.0050520373341545,3900000,9000000,9000000
Network,1/1/76,Drama,121,Sidney Lumet,"director,producer,writer",1924,2011,8.1,161386,7.014637294366727,3800000,23689877,23689877
Major Dundee,7/4/65,"Adventure,War,Western",123,Sam Peckinpah,"writer,director,producer",1925,1984,6.7,8277,4.315217778487274,3800000,14873,14873
Annie Get Your Gun,17/5/50,"Comedy,Musical,Romance",107,-,-,-,-,6.9,4994,4.191469450739068,3768785,8000000,8000000
Four Lions,5/11/10,"Comedy,Crime,Drama",97,Christopher Morris,"actor,writer,composer",1965,alive,7.3,79083,5.925700742698879,3750000,310007,8607693
Slow West,15/5/15,"Action,Adventure,Drama",84,John Maclean,"soundtrack,director,writer",\N,alive,6.9,46252,5.321471542287382,3750000,229094,2089072
The Ballad of Cable Hogue,13/5/70,"Comedy,Drama,Romance",121,Sam Peckinpah,"writer,director,producer",1925,1984,7.2,9941,4.74412856,3716946,3500000,5000000
The Pirate,20/5/48,"Adventure,Comedy,Musical",102,Vincente Minnelli,"director,miscellaneous,music_department",1903,1986,6.9,5220,4.2139389506488225,3700000,2956000,2956000
The History Boys,21/11/06,"Comedy,Drama,Romance",109,Nicholas Hytner,"miscellaneous,director,producer",1956,alive,6.8,21098,4.8497311275512045,3700000,2730296,13447998
